[2025-11-09 00:10:38] [INFO] 删除版本: ID=25, admin v1.0.13
[2025-11-09 00:10:49] [INFO] 删除版本: ID=22, admin v1.0.11
[2025-11-09 00:10:59] [INFO] 删除版本: ID=20, admin v1.0.10
[2025-11-09 00:11:03] [INFO] 删除版本: ID=19, admin v1.0.9
[2025-11-09 00:11:07] [INFO] 删除版本: ID=18, admin v1.0.8
[2025-11-09 00:11:12] [INFO] 删除版本: ID=9, api v1.0.3
[2025-11-09 00:11:14] [INFO] 删除版本: ID=15, api v1.0.1
[2025-11-09 00:11:17] [INFO] 删除版本: ID=14, api v1.0.0
[2025-11-09 00:34:48] [INFO] 删除版本: ID=30, admin v1.0.13
[2025-11-09 00:34:56] [INFO] 删除版本: ID=28, admin v1.0.11
[2025-11-09 00:35:07] [INFO] 删除版本: ID=27, admin v1.0.10
[2025-11-09 00:35:10] [INFO] 删除版本: ID=29, admin v1.0.9
[2025-11-09 00:35:16] [INFO] 删除版本: ID=26, admin v1.0.8
[2025-11-09 00:35:19] [INFO] 删除版本: ID=32, api v1.0.0
[2025-11-09 00:35:23] [INFO] 删除版本: ID=31, api v1.0.3
[2025-11-09 00:35:26] [INFO] 删除版本: ID=33, api v1.0.1
[2025-11-09 00:47:51] [INFO] 添加许可证: 422L-75V0-3MU8-NXPB-LNLG-B90E - 客户: z
[2025-11-09 00:50:32] [INFO] 重置许可证绑定ID: 11
[2025-11-09 01:43:02] [INFO] 更新许可证ID: 11
[2025-11-09 02:00:40] [WARNING] 删除许可证ID: 12
[2025-11-09 02:01:06] [WARNING] 删除许可证ID: 11
[2025-11-09 02:01:34] [INFO] 添加许可证: 0V09-8SGC-MKTW-39K7-WGS4-0IMU - 客户: 测试
[2025-11-09 02:14:17] [WARNING] 删除许可证ID: 13
[2025-11-09 02:14:31] [INFO] 添加许可证: IEYS-RS3C-TJYT-A9GN-6MS1-7JZF - 客户: 1
[2025-11-09 02:26:33] [INFO] 添加许可证: J8S2-G7QO-2492-HFLA-ASQ8-UYQ5 - 客户: 1
[2025-11-09 02:31:01] [WARNING] 删除许可证ID: 15
[2025-11-09 11:26:31] [ERROR] 许可证管理异常: SQLSTATE[HY093]: Invalid parameter number
[2025-11-09 11:33:02] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 14:29:15] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 14:29:27] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 14:30:15] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 14:30:27] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 14:31:15] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 14:31:16] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 14:32:15] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 14:33:15] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 14:34:15] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 14:35:15] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 14:36:15] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 14:36:15] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 14:37:15] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 14:37:16] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 14:38:15] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 14:38:16] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 14:39:15] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 14:39:16] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 14:39:47] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 14:39:58] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 14:40:15] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 14:40:36] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 14:41:12] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 14:41:15] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 14:41:32] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 14:42:15] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 14:42:32] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 14:43:15] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 14:43:32] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 14:44:15] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 14:44:32] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 14:45:15] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 14:45:16] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 14:45:46] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 14:45:49] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 14:46:15] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 14:46:47] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 14:47:15] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 14:47:47] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 14:48:15] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 14:48:47] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 14:49:15] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 14:50:15] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 14:51:00] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 14:51:04] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 14:51:07] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 14:51:15] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 14:51:50] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 14:52:06] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 14:52:50] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 14:53:06] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 14:53:50] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 14:54:06] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 14:54:50] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 14:55:07] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 14:55:50] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 14:56:07] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 14:56:50] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 14:57:08] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 14:57:50] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 14:58:50] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 14:59:50] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:00:50] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:01:50] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:02:50] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:03:50] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:04:50] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:05:50] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:07:50] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:08:50] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:09:50] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:10:02] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:10:12] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:10:14] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:10:50] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:11:15] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:11:50] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:12:02] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:12:15] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:12:50] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:13:15] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:13:50] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:14:15] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:14:50] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:15:50] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:16:50] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:17:36] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:17:50] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:18:35] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:18:50] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:19:06] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:19:12] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:19:50] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:20:05] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:20:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:20:28] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:20:50] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:21:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:21:28] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:22:12] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:22:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:22:28] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:23:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:23:28] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:24:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:24:28] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:25:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:25:28] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:26:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:26:28] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:27:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:27:28] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:28:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:28:28] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:29:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:29:30] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:30:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:30:36] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:31:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:32:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:32:36] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:32:37] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:32:49] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:33:06] [INFO] 安装统计: IP=38.165.42.25, OS=linux, ARCH=amd64, VERSION=1.0.16
[2025-11-09 15:33:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:33:27] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:33:30] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:34:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:34:36] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:35:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:36:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:36:36] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:37:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:37:36] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:38:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:38:36] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:39:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:40:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:41:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:42:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:43:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:44:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:45:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:46:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:46:40] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:47:17] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:47:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:48:13] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:48:15] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:48:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:48:53] [INFO] 更新版本: ID=46, admin v1.1.2
[2025-11-09 15:49:16] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:49:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:49:49] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:50:16] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:50:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:50:39] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:51:16] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:51:16] [INFO] 安装统计: IP=156.238.244.197, OS=linux, ARCH=amd64, VERSION=1.0.16
[2025-11-09 15:51:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:52:16] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:52:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:53:17] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:53:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:54:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:55:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:56:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:57:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:58:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 15:59:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 16:00:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 16:01:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 16:02:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 16:03:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 16:04:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 16:05:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 16:06:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 16:07:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 16:08:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 16:09:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 16:10:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 16:11:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 16:12:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 16:12:22] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 16:12:28] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 16:12:36] [INFO] 安装统计: IP=156.238.244.197, OS=linux, ARCH=amd64, VERSION=1.0.16
[2025-11-09 16:13:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 16:14:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 16:15:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 16:16:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 16:17:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 16:18:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 16:19:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 16:20:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 16:21:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 16:22:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 16:23:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 16:24:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 16:25:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 16:26:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 16:27:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 16:28:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 16:29:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 16:30:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 16:31:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 16:32:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 16:33:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 16:34:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 16:35:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 16:36:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 16:37:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 16:38:21] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 16:38:55] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 16:39:58] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 16:40:56] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 16:41:56] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 16:42:56] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 16:43:56] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 16:44:31] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 16:44:47] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 16:44:56] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 16:44:57] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 16:44:59] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 16:45:56] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 16:46:31] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 16:46:32] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 16:46:37] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 16:46:56] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 16:47:42] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 16:48:44] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 16:49:42] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 16:50:42] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 16:51:42] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 16:52:42] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 16:53:42] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 16:54:42] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 16:55:42] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 16:56:42] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 16:57:42] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 16:58:42] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 16:59:42] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 17:00:42] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 17:01:42] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 17:02:42] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 17:03:42] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 17:04:42] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 17:05:42] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 17:06:42] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 17:07:42] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 17:08:42] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 17:08:54] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 17:09:43] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 17:09:45] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 17:10:43] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 17:11:29] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 17:11:42] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 17:12:17] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 17:12:42] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 17:12:48] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 17:13:38] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
[2025-11-09 17:13:42] [INFO] 版本列表查询: os=linux, arch=amd64, 找到 3 个组件
